GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,BE2001
"G5100970","1930","Virginia","510","King And Queen","0970","King And Queen",92.4
"G5100990","1930","Virginia","510","King George","0990","King George",103.1
"G5101010","1930","Virginia","510","King William","1010","King William",117.0
"G5101030","1930","Virginia","510","Lancaster","1030","Lancaster",47.5
"G5101050","1930","Virginia","510","Lee","1050","Lee",75.6
"G5101070","1930","Virginia","510","Loudoun","1070","Loudoun",172.4
"G5101090","1930","Virginia","510","Louisa","1090","Louisa",107.1
"G5101110","1930","Virginia","510","Lunenburg","1110","Lunenburg",97.8
"G5101130","1930","Virginia","510","Madison","1130","Madison",123.7
"G5101150","1930","Virginia","510","Matthews","1150","Matthews",24.3
"G5101170","1930","Virginia","510","Mecklenburg","1170","Mecklenburg",74.3
"G5101190","1930","Virginia","510","Middlesex","1190","Middlesex",53.9
"G5101210","1930","Virginia","510","Montgomery","1210","Montgomery",101.8
"G5101230","1930","Virginia","510","Nansemond","1230","Nansemond",70.6
"G5101250","1930","Virginia","510","Nelson","1250","Nelson",116.6
"G5101270","1930","Virginia","510","New Kent","1270","New Kent",128.4
"G5101290","1930","Virginia","510","Norfolk","1290","Norfolk",76.1
"G5101310","1930","Virginia","510","Northampton","1310","Northampton",70.2
"G5101330","1930","Virginia","510","Northumberland","1330","Northumberland",61.4
"G5101350","1930","Virginia","510","Nottoway","1350","Nottoway",91.5
"G5101370","1930","Virginia","510","Orange","1370","Orange",129.8
"G5101390","1930","Virginia","510","Page","1390","Page",89.8
"G5101410","1930","Virginia","510","Patrick","1410","Patrick",89.7
"G5101430","1930","Virginia","510","Pittsylvania","1430","Pittsylvania",73.9
"G5101450","1930","Virginia","510","Powhatan","1450","Powhatan",134.2
"G5101470","1930","Virginia","510","Prince Edward","1470","Prince Edward",95.0
"G5101490","1930","Virginia","510","Prince George","1490","Prince George",118.8
"G5101510","1930","Virginia","510","Princess Anne","1510","Princess Anne",76.3
"G5101530","1930","Virginia","510","Prince William","1530","Prince William",153.3
"G5101550","1930","Virginia","510","Pulaski","1550","Pulaski",110.4
"G5101570","1930","Virginia","510","Rappahannock","1570","Rappahannock",157.4
"G5101590","1930","Virginia","510","Richmond","1590","Richmond",78.9
"G5101610","1930","Virginia","510","Roanoke","1610","Roanoke",70.3
"G5101630","1930","Virginia","510","Rockbridge","1630","Rockbridge",135.3
"G5101650","1930","Virginia","510","Rockingham","1650","Rockingham",98.6
"G5101670","1930","Virginia","510","Russell","1670","Russell",97.3
"G5101690","1930","Virginia","510","Scott","1690","Scott",67.2
"G5101710","1930","Virginia","510","Shenandoah","1710","Shenandoah",92.5
"G5101730","1930","Virginia","510","Smyth","1730","Smyth",99.3
"G5101750","1930","Virginia","510","Southampton","1750","Southampton",83.0
"G5101770","1930","Virginia","510","Spotsylvania","1770","Spotsylvania",112.5
"G5101790","1930","Virginia","510","Stafford","1790","Stafford",111.5
"G5101810","1930","Virginia","510","Surry","1810","Surry",98.7
"G5101830","1930","Virginia","510","Sussex","1830","Sussex",133.9
"G5101850","1930","Virginia","510","Tazewell","1850","Tazewell",123.2
"G5101870","1930","Virginia","510","Warren","1870","Warren",153.7
"G5101890","1930","Virginia","510","Warwick","1890","Warwick",52.9
"G5101910","1930","Virginia","510","Washington","1910","Washington",71.9
"G5101930","1930","Virginia","510","Westmoreland","1930","Westmoreland",94.8
"G5101950","1930","Virginia","510","Wise","1950","Wise",47.1
"G5101970","1930","Virginia","510","Wythe","1970","Wythe",124.7
"G5101990","1930","Virginia","510","York","1990","York",52.2
"G5105100","1930","Virginia","510","Alexandria City","5100","Alexandria City",23.6
"G5105200","1930","Virginia","510","Bristol City","5200","Bristol City",
"G5105300","1930","Virginia","510","Buena Vista City","5300","Buena Vista City",19.5
"G5105400","1930","Virginia","510","Charlottesville City","5400","Charlottesville City",20.8
"G5105600","1930","Virginia","510","Clifton Forge City","5600","Clifton Forge City",11.5
"G5105900","1930","Virginia","510","Danville City","5900","Danville City",
"G5106300","1930","Virginia","510","Fredericksburg City","6300","Fredericksburg City",
"G5106500","1930","Virginia","510","Hampton City","6500","Hampton City",
"G5106600","1930","Virginia","510","Harrisonburg City","6600","Harrisonburg City",97.1
"G5106700","1930","Virginia","510","Hopewell City","6700","Hopewell City",25.3
"G5106800","1930","Virginia","510","Lynchburg City","6800","Lynchburg City",30.0
"G5106900","1930","Virginia","510","Martinsville City","6900","Martinsville City",
"G5107000","1930","Virginia","510","Newport News City","7000","Newport News City",2.3
"G5107100","1930","Virginia","510","Norfolk City","7100","Norfolk City",75.6
"G5107300","1930","Virginia","510","Petersburg City","7300","Petersburg City",17.4
"G5107400","1930","Virginia","510","Portsmouth City","7400","Portsmouth City",24.2
"G5107500","1930","Virginia","510","Radford City","7500","Radford City",40.6
"G5107600","1930","Virginia","510","Richmond City","7600","Richmond City",24.8
"G5107700","1930","Virginia","510","Roanoke City","7700","Roanoke City",34.2
"G5107805","1930","Virginia","510","South Norfolk City","7805","South Norfolk City",17.7
"G5107900","1930","Virginia","510","Staunton City","7900","Staunton City",118.2
"G5108000","1930","Virginia","510","Suffolk City","8000","Suffolk City",14.0
"G5108300","1930","Virginia","510","Williamsburg City","8300","Williamsburg City",584.7
"G5108400","1930","Virginia","510","Winchester City","8400","Winchester City",56.2
"G5300010","1930","Washington","530","Adams","0010","Adams",1230.5
"G5300030","1930","Washington","530","Asotin","0030","Asotin",449.0
"G5300050","1930","Washington","530","Benton","0050","Benton",192.3
"G5300070","1930","Washington","530","Chelan","0070","Chelan",71.9
"G5300090","1930","Washington","530","Clallam","0090","Clallam",79.3
"G5300110","1930","Washington","530","Clark","0110","Clark",55.5
"G5300130","1930","Washington","530","Columbia","0130","Columbia",621.8
"G5300150","1930","Washington","530","Cowlitz","0150","Cowlitz",81.6
"G5300170","1930","Washington","530","Douglas","0170","Douglas",580.9
"G5300190","1930","Washington","530","Ferry","0190","Ferry",231.6
"G5300210","1930","Washington","530","Franklin","0210","Franklin",1563.7
"G5300230","1930","Washington","530","Garfield","0230","Garfield",908.6
"G5300250","1930","Washington","530","Grant","0250","Grant",971.3
"G5300270","1930","Washington","530","Grays Harbor","0270","Grays Harbor",77.7
"G5300290","1930","Washington","530","Island","0290","Island",55.7
"G5300310","1930","Washington","530","Jefferson","0310","Jefferson",95.8
"G5300330","1930","Washington","530","King","0330","King",29.6
"G5300350","1930","Washington","530","Kitsap","0350","Kitsap",24.6
"G5300370","1930","Washington","530","Kittitas","0370","Kittitas",404.3
"G5300390","1930","Washington","530","Klikatat","0390","Klikatat",606.5
"G5300410","1930","Washington","530","Lewis","0410","Lewis",70.2
"G5300430","1930","Washington","530","Lincoln","0430","Lincoln",906.1
"G5300450","1930","Washington","530","Mason","0450","Mason",85.3
"G5300470","1930","Washington","530","Okanogan","0470","Okanogan",297.3
"G5300490","1930","Washington","530","Pacific","0490","Pacific",99.0
"G5300510","1930","Washington","530","Pend Oreille","0510","Pend Oreille",187.0
"G5300530","1930","Washington","530","Pierce","0530","Pierce",29.7
"G5300550","1930","Washington","530","San Juan","0550","San Juan",135.2
"G5300570","1930","Washington","530","Skagit","0570","Skagit",51.4
"G5300590","1930","Washington","530","Skamania","0590","Skamania",90.2
"G5300610","1930","Washington","530","Snohomish","0610","Snohomish",37.6
"G5300630","1930","Washington","530","Spokane","0630","Spokane",179.0
"G5300650","1930","Washington","530","Stevens","0650","Stevens",177.5
"G5300670","1930","Washington","530","Thurston","0670","Thurston",68.9
"G5300690","1930","Washington","530","Wahkiakum","0690","Wahkiakum",81.7
"G5300710","1930","Washington","530","Walla Walla","0710","Walla Walla",469.2
"G5300730","1930","Washington","530","Whatcom","0730","Whatcom",42.8
"G5300750","1930","Washington","530","Whitman","0750","Whitman",495.5
"G5300770","1930","Washington","530","Yakima","0770","Yakima",87.9
"G5400010","1930","West Virginia","540","Barbour","0010","Barbour",95.3
"G5400030","1930","West Virginia","540","Berkeley","0030","Berkeley",125.0
"G5400050","1930","West Virginia","540","Boone","0050","Boone",65.3
"G5400070","1930","West Virginia","540","Braxton","0070","Braxton",104.6
"G5400090","1930","West Virginia","540","Brooke","0090","Brooke",128.3
"G5400110","1930","West Virginia","540","Cabell","0110","Cabell",70.1
"G5400130","1930","West Virginia","540","Calhoun","0130","Calhoun",97.9
"G5400150","1930","West Virginia","540","Clay","0150","Clay",71.5
"G5400170","1930","West Virginia","540","Doddridge","0170","Doddridge",139.0
"G5400190","1930","West Virginia","540","Fayette","0190","Fayette",55.4
"G5400210","1930","West Virginia","540","Gilmer","0210","Gilmer",128.0
