GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,BY0001
"G3900410","1940","Ohio","390","Delaware","0410","Delaware",96.1
"G3900430","1940","Ohio","390","Erie","0430","Erie",83.4
"G3900450","1940","Ohio","390","Fairfield","0450","Fairfield",95.0
"G3900470","1940","Ohio","390","Fayette","0470","Fayette",160.4
"G3900490","1940","Ohio","390","Franklin","0490","Franklin",73.0
"G3900510","1940","Ohio","390","Fulton","0510","Fulton",87.7
"G3900530","1940","Ohio","390","Gallia","0530","Gallia",91.0
"G3900550","1940","Ohio","390","Geauga","0550","Geauga",84.0
"G3900570","1940","Ohio","390","Greene","0570","Greene",110.3
"G3900590","1940","Ohio","390","Guernsey","0590","Guernsey",100.4
"G3900610","1940","Ohio","390","Hamilton","0610","Hamilton",47.5
"G3900630","1940","Ohio","390","Hancock","0630","Hancock",110.5
"G3900650","1940","Ohio","390","Hardin","0650","Hardin",115.4
"G3900670","1940","Ohio","390","Harrison","0670","Harrison",118.3
"G3900690","1940","Ohio","390","Henry","0690","Henry",103.3
"G3900710","1940","Ohio","390","Highland","0710","Highland",111.3
"G3900730","1940","Ohio","390","Hocking","0730","Hocking",117.5
"G3900750","1940","Ohio","390","Holmes","0750","Holmes",108.4
"G3900770","1940","Ohio","390","Huron","0770","Huron",116.8
"G3900790","1940","Ohio","390","Jackson","0790","Jackson",94.3
"G3900810","1940","Ohio","390","Jefferson","0810","Jefferson",92.2
"G3900830","1940","Ohio","390","Knox","0830","Knox",107.2
"G3900850","1940","Ohio","390","Lake","0850","Lake",52.1
"G3900870","1940","Ohio","390","Lawrence","0870","Lawrence",65.8
"G3900890","1940","Ohio","390","Licking","0890","Licking",97.0
"G3900910","1940","Ohio","390","Logan","0910","Logan",109.5
"G3900930","1940","Ohio","390","Lorain","0930","Lorain",72.8
"G3900950","1940","Ohio","390","Lucas","0950","Lucas",50.9
"G3900970","1940","Ohio","390","Madison","0970","Madison",185.5
"G3900990","1940","Ohio","390","Mahoning","0990","Mahoning",68.6
"G3901010","1940","Ohio","390","Marion","1010","Marion",130.7
"G3901030","1940","Ohio","390","Medina","1030","Medina",74.6
"G3901050","1940","Ohio","390","Meigs","1050","Meigs",82.3
"G3901070","1940","Ohio","390","Mercer","1070","Mercer",99.5
"G3901090","1940","Ohio","390","Miami","1090","Miami",82.6
"G3901110","1940","Ohio","390","Monroe","1110","Monroe",87.1
"G3901130","1940","Ohio","390","Montgomery","1130","Montgomery",56.4
"G3901150","1940","Ohio","390","Morgan","1150","Morgan",110.1
"G3901170","1940","Ohio","390","Morrow","1170","Morrow",100.8
"G3901190","1940","Ohio","390","Muskingum","1190","Muskingum",97.6
"G3901210","1940","Ohio","390","Noble","1210","Noble",105.0
"G3901230","1940","Ohio","390","Ottawa","1230","Ottawa",81.7
"G3901250","1940","Ohio","390","Paulding","1250","Paulding",139.6
"G3901270","1940","Ohio","390","Perry","1270","Perry",92.0
"G3901290","1940","Ohio","390","Pickaway","1290","Pickaway",161.2
"G3901310","1940","Ohio","390","Pike","1310","Pike",122.9
"G3901330","1940","Ohio","390","Portage","1330","Portage",74.2
"G3901350","1940","Ohio","390","Preble","1350","Preble",100.4
"G3901370","1940","Ohio","390","Putnam","1370","Putnam",102.1
"G3901390","1940","Ohio","390","Richland","1390","Richland",98.7
"G3901410","1940","Ohio","390","Ross","1410","Ross",129.6
"G3901430","1940","Ohio","390","Sandusky","1430","Sandusky",98.6
"G3901450","1940","Ohio","390","Scioto","1450","Scioto",67.8
"G3901470","1940","Ohio","390","Seneca","1470","Seneca",119.2
"G3901490","1940","Ohio","390","Shelby","1490","Shelby",109.5
"G3901510","1940","Ohio","390","Stark","1510","Stark",60.1
"G3901530","1940","Ohio","390","Summit","1530","Summit",45.3
"G3901550","1940","Ohio","390","Trumbull","1550","Trumbull",72.7
"G3901570","1940","Ohio","390","Tuscarawas","1570","Tuscarawas",98.6
"G3901590","1940","Ohio","390","Union","1590","Union",112.7
"G3901610","1940","Ohio","390","Van Wert","1610","Van Wert",105.7
"G3901630","1940","Ohio","390","Vinton","1630","Vinton",105.5
"G3901650","1940","Ohio","390","Warren","1650","Warren",96.3
"G3901670","1940","Ohio","390","Washington","1670","Washington",88.0
"G3901690","1940","Ohio","390","Wayne","1690","Wayne",87.8
"G3901710","1940","Ohio","390","Williams","1710","Williams",106.9
"G3901730","1940","Ohio","390","Wood","1730","Wood",103.6
"G3901750","1940","Ohio","390","Wyandot","1750","Wyandot",123.8
"G4000010","1940","Oklahoma","400","Adair","0010","Adair",78.0
"G4000030","1940","Oklahoma","400","Alfalfa","0030","Alfalfa",252.1
"G4000050","1940","Oklahoma","400","Atoka","0050","Atoka",147.6
"G4000070","1940","Oklahoma","400","Beaver","0070","Beaver",651.2
"G4000090","1940","Oklahoma","400","Beckham","0090","Beckham",221.4
"G4000110","1940","Oklahoma","400","Blaine","0110","Blaine",255.5
"G4000130","1940","Oklahoma","400","Bryan","0130","Bryan",134.4
"G4000150","1940","Oklahoma","400","Caddo","0150","Caddo",180.9
"G4000170","1940","Oklahoma","400","Canadian","0170","Canadian",215.7
"G4000190","1940","Oklahoma","400","Carter","0190","Carter",137.2
"G4000210","1940","Oklahoma","400","Cherokee","0210","Cherokee",81.9
"G4000230","1940","Oklahoma","400","Choctaw","0230","Choctaw",103.7
"G4000250","1940","Oklahoma","400","Cimarron","0250","Cimarron",1536.3
"G4000270","1940","Oklahoma","400","Cleveland","0270","Cleveland",139.7
"G4000290","1940","Oklahoma","400","Coal","0290","Coal",169.5
"G4000310","1940","Oklahoma","400","Comanche","0310","Comanche",255.1
"G4000330","1940","Oklahoma","400","Cotton","0330","Cotton",249.9
"G4000350","1940","Oklahoma","400","Craig","0350","Craig",196.1
"G4000370","1940","Oklahoma","400","Creek","0370","Creek",125.9
"G4000390","1940","Oklahoma","400","Custer","0390","Custer",259.8
"G4000410","1940","Oklahoma","400","Delaware","0410","Delaware",96.4
"G4000430","1940","Oklahoma","400","Dewey","0430","Dewey",309.9
"G4000450","1940","Oklahoma","400","Ellis","0450","Ellis",487.8
"G4000470","1940","Oklahoma","400","Garfield","0470","Garfield",223.2
"G4000490","1940","Oklahoma","400","Garvin","0490","Garvin",143.3
"G4000510","1940","Oklahoma","400","Grady","0510","Grady",168.4
"G4000530","1940","Oklahoma","400","Grant","0530","Grant",274.0
"G4000550","1940","Oklahoma","400","Greer","0550","Greer",226.8
"G4000570","1940","Oklahoma","400","Harmon","0570","Harmon",248.0
"G4000590","1940","Oklahoma","400","Harper","0590","Harper",640.3
"G4000610","1940","Oklahoma","400","Haskell","0610","Haskell",131.8
"G4000630","1940","Oklahoma","400","Hughes","0630","Hughes",134.5
"G4000650","1940","Oklahoma","400","Jackson","0650","Jackson",229.5
"G4000670","1940","Oklahoma","400","Jefferson","0670","Jefferson",303.7
"G4000690","1940","Oklahoma","400","Johnston","0690","Johnston",217.0
"G4000710","1940","Oklahoma","400","Kay","0710","Kay",211.3
"G4000730","1940","Oklahoma","400","Kingfisher","0730","Kingfisher",235.5
"G4000750","1940","Oklahoma","400","Kiowa","0750","Kiowa",238.9
"G4000770","1940","Oklahoma","400","Latimer","0770","Latimer",103.8
"G4000790","1940","Oklahoma","400","Le Flore","0790","Le Flore",91.7
"G4000810","1940","Oklahoma","400","Lincoln","0810","Lincoln",146.7
"G4000830","1940","Oklahoma","400","Logan","0830","Logan",177.6
"G4000850","1940","Oklahoma","400","Love","0850","Love",187.8
"G4000870","1940","Oklahoma","400","McClain","0870","Mcclain",143.6
"G4000890","1940","Oklahoma","400","McCurtain","0890","Mccurtain",71.2
"G4000910","1940","Oklahoma","400","McIntosh","0910","Mcintosh",122.3
"G4000930","1940","Oklahoma","400","Major","0930","Major",263.7
"G4000950","1940","Oklahoma","400","Marshall","0950","Marshall",169.6
"G4000970","1940","Oklahoma","400","Mayes","0970","Mayes",127.0
"G4000990","1940","Oklahoma","400","Murray","0990","Murray",181.7
"G4001010","1940","Oklahoma","400","Muskogee","1010","Muskogee",108.6
"G4001030","1940","Oklahoma","400","Noble","1030","Noble",257.3
"G4001050","1940","Oklahoma","400","Nowata","1050","Nowata",169.2
"G4001070","1940","Oklahoma","400","Okfuskee","1070","Okfuskee",127.1
"G4001090","1940","Oklahoma","400","Oklahoma","1090","Oklahoma",98.9
"G4001110","1940","Oklahoma","400","Okmulgee","1110","Okmulgee",113.7
"G4001130","1940","Oklahoma","400","Osage","1130","Osage",469.2
"G4001150","1940","Oklahoma","400","Ottawa","1150","Ottawa",111.3
"G4001170","1940","Oklahoma","400","Pawnee","1170","Pawnee",184.0
"G4001190","1940","Oklahoma","400","Payne","1190","Payne",147.9
"G4001210","1940","Oklahoma","400","Pittsburg","1210","Pittsburg",139.0
"G4001230","1940","Oklahoma","400","Pontotoc","1230","Pontotoc",137.1
"G4001250","1940","Oklahoma","400","Pottowatomie","1250","Pottowatomie",117.5
"G4001270","1940","Oklahoma","400","Pushmataha","1270","Pushmataha",129.0
"G4001290","1940","Oklahoma","400","Roger Mills","1290","Roger Mills",382.6
"G4001310","1940","Oklahoma","400","Rogers","1310","Rogers",152.6
"G4001330","1940","Oklahoma","400","Seminole","1330","Seminole",100.2
"G4001350","1940","Oklahoma","400","Sequoyah","1350","Sequoyah",87.9
"G4001370","1940","Oklahoma","400","Stephens","1370","Stephens",174.1
"G4001390","1940","Oklahoma","400","Texas","1390","Texas",819.5
"G4001410","1940","Oklahoma","400","Tillman","1410","Tillman",250.6
"G4001430","1940","Oklahoma","400","Tulsa","1430","Tulsa",105.6
"G4001450","1940","Oklahoma","400","Wagoner","1450","Wagoner",126.3
"G4001470","1940","Oklahoma","400","Washington","1470","Washington",175.6
"G4001490","1940","Oklahoma","400","Washita","1490","Washita",178.1
"G4001510","1940","Oklahoma","400","Woods","1510","Woods",430.9
"G4001530","1940","Oklahoma","400","Woodward","1530","Woodward",492.0
"G4100010","1940","Oregon","410","Baker","0010","Baker",631.8
"G4100030","1940","Oregon","410","Benton","0030","Benton",146.7
"G4100050","1940","Oregon","410","Clackamas","0050","Clackamas",55.0
"G4100070","1940","Oregon","410","Clatsop","0070","Clatsop",78.3
"G4100090","1940","Oregon","410","Columbia","0090","Columbia",67.0
"G4100110","1940","Oregon","410","Coos","0110","Coos",144.6
"G4100130","1940","Oregon","410","Crook","0130","Crook",1652.3
"G4100150","1940","Oregon","410","Curry","0150","Curry",278.2
"G4100170","1940","Oregon","410","Deschutes","0170","Deschutes",176.8
"G4100190","1940","Oregon","410","Douglas","0190","Douglas",228.8
"G4100210","1940","Oregon","410","Gilliam","0210","Gilliam",2783.0
"G4100230","1940","Oregon","410","Grant","0230","Grant",1575.2
"G4100250","1940","Oregon","410","Harney","0250","Harney",2005.6
"G4100270","1940","Oregon","410","Hood River","0270","Hood River",34.7
"G4100290","1940","Oregon","410","Jackson","0290","Jackson",117.1
"G4100310","1940","Oregon","410","Jefferson","0310","Jefferson",3071.5
"G4100330","1940","Oregon","410","Josephine","0330","Josephine",64.4
"G4100350","1940","Oregon","410","Klamath","0350","Klamath",498.4
"G4100370","1940","Oregon","410","Lake","0370","Lake",1783.5
"G4100390","1940","Oregon","410","Lane","0390","Lane",114.3
"G4100410","1940","Oregon","410","Lincoln","0410","Lincoln",113.9
"G4100430","1940","Oregon","410","Linn","0430","Linn",145.8
"G4100450","1940","Oregon","410","Malheur","0450","Malheur",353.9
"G4100470","1940","Oregon","410","Marion","0470","Marion",78.7
"G4100490","1940","Oregon","410","Morrow","0490","Morrow",1793.3
"G4100510","1940","Oregon","410","Multnomah","0510","Multnomah",35.3
"G4100530","1940","Oregon","410","Polk","0530","Polk",127.7
"G4100550","1940","Oregon","410","Sherman","0550","Sherman",1348.0
"G4100570","1940","Oregon","410","Tillamook","0570","Tillamook",94.0
"G4100590","1940","Oregon","410","Umatilla","0590","Umatilla",696.0
"G4100610","1940","Oregon","410","Union","0610","Union",375.4
"G4100630","1940","Oregon","410","Wallowa","0630","Wallowa",585.5
"G4100650","1940","Oregon","410","Wasco","0650","Wasco",869.8
"G4100670","1940","Oregon","410","Washington","0670","Washington",56.3
"G4100690","1940","Oregon","410","Wheeler","0690","Wheeler",3103.8
"G4100710","1940","Oregon","410","Yamhill","0710","Yamhill",103.3
